,Phone_Name,Processor,RAM,Display,Camera,Price,Battery
917,"Micromax Spark 4G Prime (Cosmic Grey, 16 GB)",MediaTek Helio G80 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.54 cm (6.51 inch) Display,64MP + 8MP + 5MP + 5MP | 32MP Front Camera,"₹5,299",4300 mAh Battery
918,"POCO X2 Special Edition (Phoenix Red, 128 GB)",Qualcomm Snapdragon 720G Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,13MP Rear Camera,"₹15,999",4300 mAh Battery
919,"Nokia 7.2 (Cyan Green, 64 GB)",MediaTek Helio P35 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,12MP + 2MP | 8MP Front Camera,"₹16,399",6000 mAh Lithium-ion Battery
920,"Motorola One Macro (Space Blue, 64 GB)",Mediatek Helio G35 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Display,13MP Rear Camera | 2.1MP Front Camera,"₹9,999",5000 mAh Lithium Polymer Battery
921,"Vivo S1 (Skyline Blue, 64 GB)",Mediatek Helio G35 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,12MP + 12MP | 12MP Front Camera,"₹18,990",5000 mAh Li-ion Battery
922,"OPPO A15 (Mystery Blue, 32 GB)",MediaTek Helio G25 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) Full HD+ Display,12MP + 2MP | 32MP Front Camera,"₹10,179",4000 mAh Battery
923,"Redmi 6A (Rose Gold, 32 GB)",MediaTek Helio G70 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,13.84 cm (5.45 inch) Display,8MP Rear Camera | 5MP Front Camera,"₹5,742",6000 mAh Lithium-ion Battery
924,"Apple iPhone 12 Pro (Gold, 512 GB)",MediaTek Helio G70 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.0 cm (6.3 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,"₹1,49,900",5000 mAh Battery
925,"OPPO A9 (Marble Green, 128 GB)",MediaTek Helio G90T Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 5MP + 8MP | 20MP Front Camera,"₹12,990",6000 mAh Li-Polymer Battery
926,"Infinix S4 (Space Gray, 64 GB)",Qualcomm Snapdragon 730G Processor,6 GB RAM | 256 GB ROM,All Screen OLED Display,13MP + 2MP + 2MP | 8MP Front Camera,"₹9,599",4500 mAh Lithium-ion Battery
927,"Infinix S4 (Nebula Blue, 64 GB)",Qualcomm Snapdragon 460 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.21 cm (5.99 inch) HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,"₹9,599",4500 mAh Lithium Polymer Battery
928,"Samsung Galaxy S20 (Cloud Blue, 128 GB)",MediaTek Helio A22 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.27 cm (6.8 inch) Display,13MP Rear Camera,"₹74,000",5000 mAh Lithium-ion Polymer Battery
929,"Redmi 4 (Black, 16 GB)",MediaTek Helio A22 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,13MP Rear Camera,"₹7,499",6000 mAh Lithium-ion Polymer Battery
930,"Honor 10 (Midnight Black, 128 GB)",MediaTek Helio A22 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Display,12MP + 12MP + 12MP | 12MP Front Camera,"₹16,399",5000 mAh Lithium Polymer Battery
931,"Honor 10 (Phantom Blue, 128 GB)",Qualcomm Snapdragon 720G Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD Display,16MP + 2MP | 16MP Front Camera,"₹15,999",5000 mAh Battery
932,"Vivo V11 Pro (Supernova Red, 64 GB)",MediaTek Helio P35 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,12.7 cm (5 inch) Display,13MP + 2MP + 8MP | 32MP Front Camera,"₹28,990",4500 mAh Lithium-ion Polymer Battery
933,"Panasonic P71 (Ivory Gold, 16 GB)",MediaTek Helio P35 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,11.94 cm (4.7 inch) Retina HD Display,13MP + 2MP + 8MP | 32MP Front Camera,"₹4,850",5000 mAh Li-ion Polymer Battery
934,"OPPO Reno2 (Luminous Black, 256 GB)",MediaTek Helio G70 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,64MP + 12MP + 12MP | 10MP Front Camera,"₹38,990",4300 mAh Battery
935,"OPPO Reno2 (Ocean Blue, 256 GB)",MediaTek Helio G70 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,13MP Rear Camera | 5MP Front Camera,"₹38,990",5020 mAh Lithium Polymer Battery
936,"POCO M2 (Slate Blue, 64 GB)",MediaTek Helio G95 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,24MP + 16MP | 24MP Front Camera,"₹9,999",5000 mAh Lithium-ion Battery
937,"POCO C3 (Arctic Blue, 64 GB)",MediaTek Helio G95 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,144Hz Intelligent AdaptiveSync Display,24MP + 16MP | 24MP Front Camera,"₹8,499",5000 mAh Lithium-ion Battery
938,"POCO M2 (Pitch Black, 64 GB)",MediaTek Helio G95 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.48 cm (5.7 inch) HD+ Display,2x12MP (Dual Pixel Sensor) +� | 25MP Front Camera,"₹9,999",5000 mAh Lithium-ion Battery
939,"Redmi 9i (Sea Blue, 64 GB)",Qualcomm Snapdragon 460 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,14.48 cm (5.7 inch) HD+ Display,8MP Rear Camera | 2MP Front Camera,"₹8,299",5000 mAh Lithium-ion Battery
940,"POCO M2 (Brick Red, 64 GB)",Mediatek Helio G35 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) HD+ Display,48MP + 8MP + 13MP + 2MP | 16MP Front Camera,"₹9,999",5200 mAh Li-ion Polymer Battery
941,"Realme Narzo 20A (Victory Blue, 64 GB)",Mediatek Helio G35 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.56 cm (5.34 inch) FWVGA+ Display,48MP + 8MP + 13MP + 2MP | 16MP Front Camera,"₹9,499",5000 mAh Lithium-ion Battery
942,"Realme Narzo 20A (Glory Silver, 64 GB)",Mediatek Helio G35 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,"₹9,499",6000 mAh Lithium-ion Polymer Battery
943,"Realme Narzo 20 (Victory Blue, 64 GB)",Qualcomm Snapdragon 720G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹10,499",4300 mAh Battery
944,"Realme Narzo 20 (Glory Silver, 128 GB)",MediaTek Helio A20 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) FWVGA Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,"₹11,499",4000 mAh Battery
945,"Realme Narzo 20 (Victory Blue, 128 GB)",MediaTek Helio A20 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,13MP Rear Camera | 5MP Front Camera,"₹11,499",4300 mAh Battery
946,"Realme Narzo 20 (Glory Silver, 64 GB)",MediaTek Helio A20 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,"₹10,499",4000 mAh Battery
947,"POCO M2 (Pitch Black, 128 GB)",Qualcomm Snapdragon 732G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,12MP + 2MP + 2MP | 8MP Front Camera,"₹10,999",4300 mAh Battery
948,"POCO C3 (Matte Black, 64 GB)",Mediatek Helio G35 Processor,8 GB RAM | 128 GB ROM,Side Fingerprint Sensor | Dual In Display Selfie,12MP + 2MP + 2MP | 8MP Front Camera,"₹8,499",4500 mAh Lithium-ion Polymer Battery
949,"Infinix Hot 10 (Ocean Wave, 64 GB)",Mediatek Helio G35 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 8MP + 2MP | 8MP Front Camera,"₹9,499",5000 mAh Lithium Polymer Battery
950,"Infinix Hot 10 (Moonlight Jade, 64 GB)",Qualcomm Snapdragon 732G Processor,6 GB RAM | 256 GB ROM,All Screen OLED Display,48MP + 8MP + 2MP | 8MP Front Camera,"₹9,499",5000 mAh Battery
951,"POCO M2 (Brick Red, 128 GB)",Qualcomm Snapdragon 460 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 8MP + 2MP | 8MP Front Camera,"₹10,999",5000 mAh Li-ion Polymer Battery
952,"Infinix Hot 10 (Obsidian Black, 64 GB)",MediaTek Helio G95 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,13.97 cm (5.5 inch) Full HD Display,48MP + 8MP + 2MP | 8MP Front Camera,"₹9,499",5000 mAh Li-ion Battery
953,"Redmi 9i (Nature Green, 64 GB)",MediaTek Helio G95 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,12.7 cm (5 inch) FWVGA Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,"₹8,299",5000 mAh Lithium-ion Battery
954,"Realme 7i (Fusion Green, 128 GB)",Exynos 9611 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) Full HD Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹12,999",5000 mAh Lithium-ion Battery
955,"POCO M2 Pro (Green and Greener, 64 GB)",Mediatek Helio G35 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,16MP + 2MP + 2MP + Low Light Sensor | 8MP Front Camera,"₹12,999",6000 mAh Li-Polymer Battery
956,"POCO M2 Pro (Green and Greener, 64 GB)",Exynos 9611 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,16MP + 2MP + 2MP + Low Light Sensor | 8MP Front Camera,"₹13,999",5000 mAh Li-ion Polymer Battery
957,"POCO M2 Pro (Out of the Blue, 64 GB)",Exynos 9611 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,"₹12,999",5000 mAh Li-ion Polymer Battery
958,"POCO M2 (Slate Blue, 128 GB)",MediaTek Helio G95 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,16MP + 2MP + 2MP + Low Light Sensor | 8MP Front Camera,"₹10,999",5000 mAh Battery
959,"Realme C12 (Power Silver, 32 GB)",Qualcomm Snapdragon 720G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,"₹8,999",5000 mAh Li-ion Polymer Battery
960,"Realme C12 (Power Blue, 32 GB)",Qualcomm Snapdragon 730G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,17.02 cm (6.7 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹8,999",5000 mAh Lithium Polymer Battery
961,"Infinix Smart 4 Plus (Midnight Black, 32 GB)",MediaTek Helio G90T Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.77 cm (6.21 inch) HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹7,999",5000 mAh Battery
962,"Infinix Smart 4 Plus (Violet, 32 GB)",MediaTek Helio G90T Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹7,999",4300 mAh Battery
963,"Realme 7 (Mist White, 64 GB)",Exynos 9611 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹14,999",4500 mAh Lithium Polymer Battery
964,"Infinix Smart 4 Plus (Ocean Wave, 32 GB)",Qualcomm Snapdragon 730G Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,13.97 cm (5.5 inch) HD Display,13MP + 8MP + 5MP + 2MP | 8MP Front Camera,"₹7,999",6000 mAh Lithium-ion Polymer Battery
965,"OPPO A12 (Black, 32 GB)",Snapdragon 439 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹8,990",5000 mAh Lithium-ion Battery
966,"POCO C3 (Arctic Blue, 32 GB)",MediaTek Helio P70 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,144Hz Intelligent AdaptiveSync Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹7,499",6000 mAh Lithium-ion Polymer Battery
967,"Realme C11 (Rich Grey, 32 GB)",Exynos 9611 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,17.02 cm (6.7 inch) Full HD+ Display,13MP + Depth Sensor | 8MP Front Camera,"₹7,499",5000 mAh Li-Polymer Battery
968,"Realme C11 (Rich Green, 32 GB)",Helio G70 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,13MP + Depth Sensor | 8MP Front Camera,"₹7,499",4000 mAh Lithium-ion Battery
969,"POCO C3 (Lime Green, 64 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) HD Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹8,499",5000 mAh Lithium-ion Battery
970,"Redmi 9 Prime (Mint Green, 64 GB)",MediaTek Helio G95 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,15.49 cm (6.1 inch) Liquid Retina HD Display,13MP + Depth Sensor | 8MP Front Camera,"₹9,999",6000 mAh Lithium-ion Polymer Battery
971,"Redmi 9 Prime (Sunrise Flare, 64 GB)",Qualcomm Snapdragon 665 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.0 cm (6.3 inch) Full HD+ Display,13MP + 2MP | 5MP Front Camera,"₹9,999",6000 mAh Lithium-ion Battery
972,"POCO M2 Pro (Two Shades of Black, 64 GB)",Qualcomm Snapdragon 720G Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹13,999",5020 mAh Battery
973,"Redmi 9 Prime (Matte Black, 64 GB)",Qualcomm Snapdragon 732G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,144Hz Intelligent AdaptiveSync Display,13MP + 2MP | 5MP Front Camera,"₹9,999",5020 mAh Battery
974,"Realme C15 Qualcomm Edition (Power Blue, 64 GB)",MediaTek Helio G25 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,12.7 cm (5 inch) HD Display,13MP + 2MP | 5MP Front Camera,"₹10,999",5000 mAh Li-ion Battery
975,"Realme C15 Qualcomm Edition (Power Blue, 32 GB)",Helio G70 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹9,999",5000 mAh Lithium-ion Battery
976,"Redmi 9 Prime (Space Blue, 64 GB)",Qualcomm Snapdragon 730G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 8MP Front Camera,"₹9,999",5000 mAh Lithium-ion Battery
977,"POCO M2 Pro (Out of the Blue, 64 GB)",A12 Bionic Chip Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,12.7 cm (5 inch) quarter HD Display,13MP Rear Camera | 8MP Front Camera,"₹13,999",5020 mAh Battery
978,"OPPO A12 (Black, 64 GB)",MediaTek Helio P22 (64 bit) Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹11,490",5000 mAh Lithium Polymer Battery
979,"POCO C3 (Lime Green, 32 GB)",Snapdragon 720G Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,8.89 cm (3.5 inch) HVGA Display,13MP Rear Camera | 8MP Front Camera,"₹7,499",4000 mAh Lithium-ion Battery
980,"POCO C3 (Matte Black, 32 GB)",Qualcomm Snapdragon 720G Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.77 cm (6.21 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹7,499",5000 mAh Lithium-ion Battery
981,"Redmi 9i (Midnight Black, 64 GB)",Qualcomm Snapdragon 665 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹8,299",5020 mAh Battery
982,"Infinix Hot 10 (Ocean Wave, 128 GB)",Qualcomm Snapdragon 665 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.49 cm (6.1 inch) Super Retina XDR Display,13MP Rear Camera | 8MP Front Camera,"₹10,999",5000 mAh Lithium Polymer Battery
983,"Infinix Hot 10 (Amber Red, 128 GB)",Qualcomm Snapdragon 662 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,All Screen OLED Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹10,999",5000 mAh Lithium-ion Polymer Battery
984,"Realme 6i (Lunar White, 64 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) Quad HD+ Display,13MP + 2MP | 5MP Front Camera,"₹13,999",5000 mAh Lithium-ion Polymer Battery
985,"POCO X2 (Matrix Purple, 128 GB)",MediaTek Helio G70 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Full HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹15,999",4000 mAh Battery
986,"Realme C15 Qualcomm Edition (Power Silver, 64 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹10,999",4000 mAh Battery
987,"Infinix Smart 4 (Quetzal Cyan, 32 GB)",Mediatek Helio A25 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Display,13MP Rear Camera | 5MP Front Camera,"₹6,999",4000 mAh Battery
988,"Infinix Smart 4 (Violet, 32 GB)",MediaTek Helio G90T Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Display,16MP + 2MP + 2MP + Low Light Sensor | 8MP Front Camera,"₹6,999",5000 mAh Battery
989,"Infinix Smart 4 (Ocean Wave, 32 GB)",MTK MT6771V(P70) 64bit Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,16MP + 2MP + 2MP + Low Light Sensor | 8MP Front Camera,"₹6,999",5000 mAh Battery
990,"POCO M2 Pro (Two Shades of Black, 64 GB)",MediaTek Helio G90T Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹12,999",5020 mAh Battery
991,"OPPO A12 (Blue, 32 GB)",MediaTek Helio P70 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,144Hz Intelligent AdaptiveSync Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,"₹8,990",5000 mAh Lithium-ion Battery
992,"OPPO A12 (Blue, 64 GB)",MediaTek Helio G90T Processor,3 GB RAM | 32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹11,490",5000 mAh Lithium-ion Polymer Battery
993,"Infinix Hot 10 (Moonlight Jade, 128 GB)",Qualcomm Snapdragon 730G Processor,3 GB RAM | 32 GB ROM,12.7 cm (5 inch) HD Display,13MP + Depth Sensor | 8MP Front Camera,"₹10,999",4500 mAh Lithium-ion Battery
994,"Infinix Hot 10 (Obsidian Black, 128 GB)",Qualcomm Snapdragon 730G Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,12.7 cm (5 inch) HD Display,13MP + Depth Sensor | 8MP Front Camera,"₹10,999",5020 mAh Battery
995,"Realme 7 (Mist Blue, 128 GB)",Helio G70 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,12.7 cm (5 inch) HD Display,13MP + Depth Sensor | 8MP Front Camera,"₹16,999",5020 mAh Battery
996,"Realme 7 (Mist Blue, 64 GB)",MediaTek Helio P22 (64 bit) Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) HD Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹14,999",5000 mAh Lithium-ion Polymer Battery
997,"Realme Narzo 20 Pro (White Knight, 64 GB)",Snapdragon 439 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,13MP + 2MP | 5MP Front Camera,"₹14,999",5000 mAh Battery
998,"Realme C15 Qualcomm Edition (Power Silver, 32 GB)",Qualcomm Snapdragon 665 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Full HD+ Display,13MP + 2MP | 5MP Front Camera,"₹9,999",5000 mAh Battery
999,"Realme C15 (Power Silver, 64 GB)",Qualcomm Snapdragon 665 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,12.7 cm (5 inch) HD Display,16MP + 2MP + 2MP + Low Light Sensor | 8MP Front Camera,"₹10,999",5020 mAh Battery
1000,"Realme C12 (Power Silver, 64 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) HD Display,16MP + 2MP + 2MP + Low Light Sensor | 8MP Front Camera,"₹9,999",4030 mAh Lithium-ion Battery
1001,"Realme C12 (Power Blue, 64 GB)",MediaTek Helio G70 Processor,4 GB RAM | 64 GB ROM,12.7 cm (5 inch) HD Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹9,999",5000 mAh Li-ion Battery
1002,"POCO M2 Pro (Out of the Blue, 128 GB)",MediaTek Helio G70 Processor,4 GB RAM | 64 GB ROM,13.84 cm (5.45 inch) HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹15,999",5000 mAh Li-ion Battery
1003,"Infinix Smart HD 2021 (Obsidian Black, 32 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹6,099",4300 mAh Battery
1004,"Infinix Smart HD 2021 (Topaz Blue, 32 GB)",MediaTek Helio P22 (64 bit) Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹6,099",5020 mAh Battery
1005,"Infinix Smart HD 2021 (Quartz Green, 32 GB)",MediaTek Helio G25 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹6,099",4500 mAh Lithium-ion Battery
1006,"POCO X3 (Cobalt Blue, 128 GB)",Qualcomm Snapdragon 460 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,15.21 cm (5.99 inch) HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹17,999",5000 mAh Li-Polymer Battery
1007,"Realme C15 (Power Blue, 32 GB)",Snapdragon 720G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,"₹9,999",4230 mAh Battery
1008,"Realme C15 (Power Silver, 32 GB)",Qualcomm Snapdragon 665 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,12.7 cm (5 inch) FWVGA Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹9,999",4230 mAh Battery
1009,"POCO X3 (Shadow Gray, 128 GB)",Qualcomm Snapdragon 732G Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,"₹17,999",4230 mAh Battery
1010,"Motorola E7 Plus (Misty Blue, 64 GB)",Qualcomm Snapdragon 460 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,13.97 cm (5.5 inch) Quad HD Display,8MP Rear Camera | 5MP Front Camera,"₹9,999",4500 mAh Lithium-ion Battery
1011,"Realme Narzo 20 Pro (Black Ninja, 64 GB)",Qualcomm Snapdragon 732G Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.48 cm (5.7 inch) Display,8MP Rear Camera | 5MP Front Camera,"₹14,999",5000 mAh Lithium-ion Polymer Battery
1012,"Realme Narzo 20 Pro (White Knight, 128 GB)",Qualcomm Snapdragon 750G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Liquid Retina HD Display,64MP + 13MP + 2MP + 2MP | 20MP Front Camera,"₹16,999",5000 mAh Lithium-ion Polymer Battery
1013,"Samsung Galaxy F41 (Fusion Green, 128 GB)",MediaTek Quad Core Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹17,999",4015 mAh Lithium Polymer Battery
1014,"Realme C15 (Power Blue, 64 GB)",Qualcomm Snapdragon 460 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹10,999",5000 mAh Li-ion Polymer Battery
1015,"Samsung Galaxy F41 (Fusion Blue, 64 GB)",Qualcomm Snapdragon 732G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 13MP + 2MP + 2MP | 20MP Front Camera,"₹16,999",5000 mAh Li-ion Polymer Battery
